course_id,course_title,url,level,subject,Ramesh,Ritesh,Rohit,Divya,Pooja,Ravi,Mansi,Hitesh,Tejas,Sonal,Rahul,Sourabh,nishu314@gmail.com,talk2nishantn@gmail.com,N@gmail.com,dubeyrahul@gmail.com
566920,Forex: What's a Trend and When it is Strong and Reliable,https://www.udemy.com/forex-whats-a-trend-strong-and-reliable/,Intermediate Level,Business Finance,,,4.0,,,,,,,1.0,3.0,,,,,
406820,Web Development Masterclass - Complete Certificate Course,https://www.udemy.com/web-development-masterclass-complete-certificate-course/,All Levels,Web Development,,1.0,,,,,5.0,4.0,,4.0,,5.0,,,,
636418,The Complete Investment Banking Course 2017,https://www.udemy.com/the-complete-investment-banking-course-2016/,All Levels,Business Finance,1.0,5.0,,1.0,,,,,4.0,,,5.0,,,,
986442,Angular and Firebase - Build a Web App with Typescript,https://www.udemy.com/angular-firebase-application/,All Levels,Web Development,,,,,,,1.0,,2.0,,,5.0,,,,
996320,Digital Asset Designer: Creating and Selling Mockups,https://www.udemy.com/digital-asset-designer-mockups/,Beginner Level,Graphic Design,,,,,,,5.0,,,,,,,,,
936182,Curso de ejercicios técnicos al piano Vol.1,https://www.udemy.com/aprendiendo-piano-curso-de-ejercicios-tecnicos/,All Levels,Musical Instruments,1.0,,,,2.0,,,,,4.0,5.0,,,,,
905850,"WordPress Development With NodeJS, Gulp, Composer & More",https://www.udemy.com/wordpress-development-with-nodejs-gulpjs-composer-sass-more/,Intermediate Level,Web Development,,3.0,,,,,,,2.0,,,,,,,
547298,Ethereum Developer: Build A Decentralised Blockchain App,https://www.udemy.com/ethereum-developer/,All Levels,Web Development,,,,,,4.0,,,,2.0,,,,,,
294794,How to play Piano - Go from a Beginner/Intermediate to a Pro,https://www.udemy.com/how-to-play-piano-go-from-a-beginnerintermediate-to-a-pro/,All Levels,Musical Instruments,3.0,,,,5.0,2.0,,,,,4.0,4.0,,,,
615920,XML :basics for beginners,https://www.udemy.com/xml-basics-for-beginners/,All Levels,Web Development,,5.0,,2.0,,1.0,5.0,,,3.0,4.0,,,,,
955818,XML DOM :basics for beginners,https://www.udemy.com/xml-dom-basics-for-beginners/,All Levels,Web Development,,,,,,,,,,,1.0,,,,,
65330,XML DTD :basics for beginners,https://www.udemy.com/xml-dtd-basics-for-beginners/,All Levels,Web Development,5.0,,5.0,,,,,,,,,5.0,,,,
173548,الدورة الشاملة illustrator from zero to hero,https://www.udemy.com/illustrator-arabic/,All Levels,Graphic Design,,,,,,,,,,,,,,,,
1183094,Learn to Play Tabla - The Indian drums,https://www.udemy.com/learn-to-play-tabla/,Beginner Level,Musical Instruments,,,,,3.0,,,,,,,,,,,
738360,What You Should Know to Become a Trader,https://www.udemy.com/what-you-should-know-to-become-a-trader/,All Levels,Business Finance,,,,3.0,,,,,,,,,,,,
650328,Photoshop: Organización de eventos y decoración de fiestas,https://www.udemy.com/curso-de-photoshop-como-hacer-todo-para-tu-fiesta-tematica/,Beginner Level,Graphic Design,,,,3.0,,,,,5.0,,,,,,,
69414,XSLT :basics for beginners,https://www.udemy.com/xslt-basics-for-beginners/,All Levels,Web Development,,,,3.0,,,,,1.0,,,,,,,
500628,XPATH :basics for beginners,https://www.udemy.com/xpath-basics-for-beginners/,All Levels,Web Development,2.0,3.0,,,,,1.0,,,,,,,,,
384078,XQUERY :basics for beginners,https://www.udemy.com/xquery-basics-for-beginners/,All Levels,Web Development,,2.0,,4.0,,,5.0,,,2.0,,,,,,
451938,XSD :basics for beginners,https://www.udemy.com/xsd-basics-for-beginners/,All Levels,Web Development,,2.0,,,5.0,,3.0,,,5.0,,,,,,
657710,AppML :basics for beginners,https://www.udemy.com/appml-basics-for-beginners/,All Levels,Web Development,,,3.0,,,,,1.0,,4.0,5.0,,,,,
977516,PHP :basics for beginners,https://www.udemy.com/php-basics-for-beginners-new/,All Levels,Web Development,,,,,,,3.0,1.0,,,5.0,,,,,
997750,Ukelele exprés: aprende a tocar en menos de un mes,https://www.udemy.com/ukelele-expres-gratis/,Beginner Level,Musical Instruments,,,2.0,,,,,,,,,,,,,
316704,REST APIs with Flask and Python,https://www.udemy.com/rest-api-flask-and-python/,Intermediate Level,Web Development,,1.0,,,,,2.0,,3.0,,,,,,,
106178,"Complete AJAX Using Bootstrap, PHP From Basic To Advanced.",https://www.udemy.com/complete-ajax-using-bootstrap-php-from-basic-to-advanced/,All Levels,Web Development,,3.0,,,,,,,,,,,,,,
1062686,"Blues Guitar Lessons for Beginners: Chords, Rhythm and Lead",https://www.udemy.com/blues-guitar-lessons-for-beginners-chords-rhythm-and-lead/,Beginner Level,Musical Instruments,3.0,,,5.0,,,2.0,3.0,,,5.0,,,,,
1082996,ASP :basics for beginners,https://www.udemy.com/asp-basics-for-beginners/,All Levels,Web Development,,5.0,,,3.0,3.0,,1.0,,,,,,,,
629044,The Truths about (in)secure Retirement,https://www.udemy.com/retirement-planning-calculator/,Intermediate Level,Business Finance,,5.0,,4.0,,,5.0,5.0,1.0,5.0,,,,,,
476408,Logo Design - Design a Logo in Photoshop for beginners,https://www.udemy.com/logo-design-photoshop/,Beginner Level,Graphic Design,,,,,5.0,1.0,,2.0,,,1.0,,,,,
1124244,Learn Guitar: Zero to Guitar Fingerpicking in 30 days,https://www.udemy.com/zero-to-guitar-fingerpicking/,Beginner Level,Musical Instruments,,,1.0,,,,,4.0,5.0,,1.0,,,,,
217010,Forex Trading Masterclass - Learn To Trade Better,https://www.udemy.com/forex-market-masterclass/,All Levels,Business Finance,2.0,,,,,,1.0,4.0,,,3.0,1.0,,,,
576694,How to play Contemporary Piano,https://www.udemy.com/how-to-play-contemporary-piano/,All Levels,Musical Instruments,,,,,,,,3.0,,1.0,,3.0,,,,
527952,Learn Spring Security 4 Intermediate - Hands On,https://www.udemy.com/learn-spring-security-4-intermediate-hands-on/,Intermediate Level,Web Development,,,,3.0,2.0,,,1.0,,,,,,,,
745306,Learn Piano Online-In the Garden Piano Solo,https://www.udemy.com/learn-piano-online-in-the-garden-piano-solo/,Intermediate Level,Musical Instruments,,,,,5.0,,,,1.0,,,,,,,
941998,Numeracy skills in business and everyday life:Think and Deal,https://www.udemy.com/numeracy-skills-in-business-and-everyday-life-think-and-deal/,Beginner Level,Business Finance,1.0,,,,,,,1.0,1.0,,,,,,,
674608,Trading Options With Money Flow,https://www.udemy.com/trading-options-using-money-flow/,All Levels,Business Finance,,,,,4.0,,,1.0,,,,,,,,
1204208,Learn React JS from scratch,https://www.udemy.com/learn-react-js-from-scratch/,Beginner Level,Web Development,,,,,,,,4.0,,,2.0,,,,,
957422,ALGOTECH Hedge Fund Method for Stock Market Trading,https://www.udemy.com/algotech-hedge-fund-method-for-stock-market/,All Levels,Business Finance,,,,,1.0,,2.0,,,,,4.0,,,,
511838,Contango VXX - ETF Options Trading - Double Your Investment,https://www.udemy.com/contango-vxx-trading-idiot-proof-way-to-double-your-return/,All Levels,Business Finance,,,,,5.0,,2.0,,2.0,3.0,,,,,,
621022,"Learn to Play 'Let It Snow on Piano""",https://www.udemy.com/learn-to-play-let-it-snow-on-piano/,Intermediate Level,Musical Instruments,,3.0,,,,,,,,,2.0,,,,,
30318,The Sass Course! Learn Sass for Real-World Websites,https://www.udemy.com/learn-sass/,All Levels,Web Development,,,,1.0,,,,1.0,,,,,,,,
1270392,How to achieve personal transformation,https://www.udemy.com/learnhowtocreatewealth/,All Levels,Business Finance,,,,,1.0,,4.0,,,,,,,,,
991094,17 Complete JavaScript   projects explained step by step,https://www.udemy.com/17-complete-javascript-projects-explained-step-by-step/,Beginner Level,Web Development,,,,,,,1.0,,,,5.0,,,,,
695656,4 Easy Daily Forex Trades: A Recipe for Trading Success,https://www.udemy.com/4dailytrades/,All Levels,Business Finance,,,,,,,,5.0,,3.0,5.0,2.0,,,,
1174446,Mastering DevOps,https://www.udemy.com/mastering-devops/,Intermediate Level,Web Development,1.0,2.0,,5.0,,,5.0,,,,5.0,1.0,,,,
1267892,Building Websites Create a fully functional Web contact form,https://www.udemy.com/how-to-create-a-fully-functional-web-contact-form/,Beginner Level,Web Development,5.0,,,,,3.0,,,,,,3.0,,,,
1149334,Spring 4 Mastercourse: Covers Annotation & XML Configuration,https://www.udemy.com/java-spring-framework/,Intermediate Level,Web Development,,,,4.0,,,,,,,,,,,,
1109150,The Complete HMTL5 Course - Go From Beginner To Advanced!,https://www.udemy.com/complete-hmtl5-course/,All Levels,Web Development,,3.0,,,,,,,,,,,,,,
445534,Ultimate CSS3 Course - From Beginners To Professional,https://www.udemy.com/ultimate-css3-course/,All Levels,Web Development,4.0,5.0,,,,,,5.0,,4.0,,,,,,
987666,Wordpress for Non-Technical People,https://www.udemy.com/wordpress-for-non-technical-people/,Beginner Level,Web Development,,,,,,,,,,,5.0,,,,,
1134330,Create your own Photoshop brush preset!,https://www.udemy.com/create-autumn-leaf-brushes/,Beginner Level,Graphic Design,,,,,,1.0,1.0,2.0,,5.0,4.0,,,,,
983534,Blender Modelling Series - Volume Two,https://www.udemy.com/blender-modelling-series-volume-two-master-object-mode/,Beginner Level,Graphic Design,,3.0,,,,,3.0,,1.0,,,,,,,
563248,The Complete Figure Drawing Course HD,https://www.udemy.com/the-complete-figure-drawing-course-hd/,Beginner Level,Graphic Design,5.0,,,4.0,1.0,,,,,,,,,,,
1140532,"Thoughtful Web Development Course: HTML, Vue.js, PHP, MySQL",https://www.udemy.com/web-development-html5-css3-php-oop-and-mysql-database/,All Levels,Web Development,,4.0,,1.0,,,,,,,4.0,5.0,,,,
701636,Learn by Example : ReactJS,https://www.udemy.com/learn-by-example-reactjs/,Beginner Level,Web Development,,4.0,,5.0,,,3.0,,,,,,,,,
797832,Beginning Web development Learn the basics of HTML,https://www.udemy.com/learn-the-basics-of-html-in-less-than-a-week/,Beginner Level,Web Development,,,,,,,,,,4.0,5.0,,,,,
41295,"Investing In Stocks For Big Gains, Fundamental Investing",https://www.udemy.com/fundamental-analysis-of-stocks/,All Levels,Business Finance,,2.0,,,5.0,,,,,,,5.0,,,,
413494,The Complete TypeScript Programming Guide for Web Developers,https://www.udemy.com/typescript-programming/,Intermediate Level,Web Development,,,,3.0,,,,,3.0,,,,,,,
911318,Introduction to the economics of public services regulation,https://www.udemy.com/introduction-to-the-economics-of-public-services-regulation/,Intermediate Level,Business Finance,,2.0,,,1.0,,,,,,3.0,,,,,
197828,HTML and CSS BootCamp for Beginners,https://www.udemy.com/html-and-css-bootcamp-for-beginners/,Beginner Level,Web Development,,3.0,5.0,5.0,,3.0,,,,,,,,,,
576646,Adobe InDesign CC Advanced,https://www.udemy.com/adobe-indesign-cc-advanced/,Expert Level,Graphic Design,,,2.0,,,1.0,,,,,,,,,,
984072,How to Build an Autocomplete System Like Google,https://www.udemy.com/how-to-build-an-autocomplete-system-using-javascript-and-php/,All Levels,Web Development,,,,,,2.0,,,,,,,,,,
709180,Django + AngularJS for a Powerful Web Application,https://www.udemy.com/django-angularjs/,Intermediate Level,Web Development,5.0,2.0,,,5.0,,3.0,,,,5.0,4.0,,,,
188692,The Allman Brothers Guitar Roots And Techniques,https://www.udemy.com/allmanbrothersguitar/,Intermediate Level,Musical Instruments,1.0,,,3.0,,,,,,,,4.0,,,,
683606,Adobe Illustrator Vectors For Hand Letterers,https://www.udemy.com/adobe-illustrator-vectors-for-hand-letterers/,Beginner Level,Graphic Design,3.0,4.0,,,,2.0,3.0,,,,,,,,,
429364,Try AngularJS: Beginner's Guide to Front End Web Development,https://www.udemy.com/try-angularjs/,Beginner Level,Web Development,,,,,5.0,,,2.0,,,5.0,,,,,
1012096,"Build Modern Websites Quick With HTML,CSS and Bootstrap",https://www.udemy.com/build-modern-websites-quick-with-htmlcss-and-bootstrap/,Beginner Level,Web Development,,,5.0,2.0,1.0,,,4.0,,,,,,,,
1016388,Investimento em Ações para Leigos,https://www.udemy.com/investimento-em-acoes-para-leigos/,Beginner Level,Business Finance,,,,,,,,,,,,,,,,
978852,Excel Crash Course: Master Excel for Financial Analysis,https://www.udemy.com/excel-crash-course-master-excel-for-financial-analysis/,All Levels,Business Finance,1.0,,,,,,2.0,,1.0,,,,,,,
1148342,العلوم والمبادئ الأساسية للمهنة الإكتوارية,https://www.udemy.com/actuarial-intro/,Beginner Level,Business Finance,,5.0,,,,,,,,,2.0,,,,,
1199780,Technical Analysis Using Elliott Wave Theory,https://www.udemy.com/technical-analysis-using-elliott-wave-theory/,All Levels,Business Finance,,1.0,,3.0,2.0,,,,,,,2.0,,,,
648118,Hedge Fund Trading Systems For Stocks - Part One,https://www.udemy.com/amibroker-trading-systems/,All Levels,Business Finance,,3.0,,,,,5.0,2.0,3.0,4.0,,,,,,
863812,Typescript Masterclass & FREE E-Book,https://www.udemy.com/complete-typescript-2-course/,All Levels,Web Development,4.0,,,,3.0,,,4.0,,,,,,,,
752432,JavaScript Tutorial,https://www.udemy.com/lets-learn-javascript-by-coding/,All Levels,Web Development,,,1.0,,,,1.0,,,,,,,,,
639848,Learn OAuth 2.0 - Theory and Hands On,https://www.udemy.com/learn-oauth-20-theory-and-hands-on/,All Levels,Web Development,,,5.0,,,4.0,5.0,,,,,,,,,
942366,Adobe Photoshop CC Introduction,https://www.udemy.com/adobe-photoshop-cc-introduction/,Beginner Level,Graphic Design,4.0,,,,1.0,2.0,,,,,,,,,,
1103448,Learn by Doing: Vue JS 2.0 the Right Way,https://www.udemy.com/learn-by-doing-vue-js-2-the-right-way/,Intermediate Level,Web Development,2.0,,,,3.0,,,3.0,,,,,,,,
945602,Learn React : The World's Most Lucrative JavaScript Library,https://www.udemy.com/learn-react-the-worlds-most-lucrative-javascript-library/,Beginner Level,Web Development,,,,4.0,,,,,,3.0,,3.0,,,,
446608,Stocks: Quick Method to get started Investing,https://www.udemy.com/quick-method-investing/,Beginner Level,Business Finance,,1.0,,1.0,,,,,,,,,,,,
866384,Make Patterns in Illustrator,https://www.udemy.com/make-patterns-in-illustrator/,Beginner Level,Graphic Design,,1.0,,4.0,,,,2.0,,,,,,,,
678150,Curso de piano 101 - Tocando partituras y acordes -,https://www.udemy.com/curso-de-piano-101-tocando-partituras-y-acordes/,All Levels,Musical Instruments,,,,,,,,3.0,1.0,,,1.0,,,,
980114,7 Steps: Your Introduction to Trading,https://www.udemy.com/7-steps-your-introduction-to-trading/,Beginner Level,Business Finance,4.0,,4.0,,3.0,,2.0,,,,5.0,5.0,,,,
17887,Laravel Deployment - Launch your Laravel Application Online,https://www.udemy.com/laravel-deployment/,Intermediate Level,Web Development,5.0,,,,,,,2.0,2.0,,,5.0,,,,
465210,Complete JQuery And JQuery UI Course For Beginner,https://www.udemy.com/complete-jquery-and-jquery-ui-course-for-beginner/,Intermediate Level,Web Development,,,,,,1.0,,2.0,,4.0,,,,,,
967422,Advance Unix : File Processing: AWK | GREP | VIM,https://www.udemy.com/advance-unix-file-processing/,All Levels,Web Development,3.0,,,,4.0,,,,,,,,,,,
708558,My Forex Strategy that win consistently over and over,https://www.udemy.com/my-forex-strategy-that-help-me-consistently-winning/,Intermediate Level,Business Finance,,,,,,,,5.0,,,,1.0,,,,
783686,Advance Unix : File Processing: AWK | SED | GREP | CUT | VIM,https://www.udemy.com/advance-unix-commands/,Expert Level,Web Development,1.0,,,,,2.0,4.0,3.0,,,5.0,4.0,,,,
551072,"Build Modern Responsive Website With HTML5, CSS3 & Bootstrap",https://www.udemy.com/build-modern-responsive-website-with-html5-css3-bootstrap/,All Levels,Web Development,,,,,,,,,5.0,,,,,,,
1004008,Dynamic JavaScript Master Class AJAX JSON Simple APIs,https://www.udemy.com/ajax-course/,Intermediate Level,Web Development,3.0,,,,,,,,,,,,,,,
344224,History of Art and Design from XV to XXI century,https://www.udemy.com/history-of-design-abc/,All Levels,Graphic Design,,,,,,5.0,,,,3.0,,1.0,,,,
235104,Try Django 1.10 | Create a URL Shortening Service,https://www.udemy.com/try-django-1-10/,All Levels,Web Development,,,,,,,4.0,,4.0,,,4.0,,,,
598970,"Build A Complete CRUD Application With PHP, MYSQL & JQUERY",https://www.udemy.com/build-a-complete-crud-application-with-php-mysql-jquery/,All Levels,Web Development,1.0,,2.0,,,,4.0,,,,,,,,,
543346,Learn Piano #10 Tritone Chord Substitution with Jazzy Sounds,https://www.udemy.com/learn-piano-10-tritone-chord-substitution-with-jazzy-sounds/,All Levels,Musical Instruments,,,4.0,,,3.0,1.0,,,,,,,,,
575644,Learn JSON with JavaScript Objects and APIs in 1 hour,https://www.udemy.com/json-course/,Intermediate Level,Web Development,,,,,,,,,,,,,,,,
877036,Learn jQuery AJAX in 1 hour,https://www.udemy.com/jquery-ajax-course/,Intermediate Level,Web Development,,2.0,,2.0,,,1.0,,2.0,,2.0,,,,,
691760,Get Credit for Your EIN That's Not Linked to Your SSN,https://www.udemy.com/business-credit/,Beginner Level,Business Finance,,4.0,,,,1.0,,3.0,5.0,,4.0,,,,,
579182,Piano Technique Exercises Vol.1,https://www.udemy.com/piano-skills-improve-your-piano-technique/,All Levels,Musical Instruments,,,,3.0,3.0,,4.0,1.0,3.0,1.0,1.0,,,,,
1071060,Django Core | A Reference Guide to Core Django Concepts,https://www.udemy.com/django-core/,Intermediate Level,Web Development,,,,2.0,,,3.0,,,,,,,,,
235990,"Beginners Guitar Course - 'Try it and love it method""",https://www.udemy.com/beginners-guitar-course-try-it-and-love-it-method/,Beginner Level,Musical Instruments,,,,,,1.0,2.0,3.0,,1.0,3.0,,,,,
469678,Instant Harmonica - play Dylan's Like a Rolling Stone now!,https://www.udemy.com/instant-harmonica-play-dylans-like-a-rolling-stone-now/,All Levels,Musical Instruments,5.0,,,,3.0,1.0,,,,,,5.0,,,,
708514,Managing Budgets in the Public and Non Profit Sector,https://www.udemy.com/managing-budgets-in-the-public-and-non-profit-sector/,All Levels,Business Finance,,,,,,,,,,,,,,,,
601260,Découvrez InDesign en 1 heure,https://www.udemy.com/decouvrez-indesign-en-1-heure/,Beginner Level,Graphic Design,,,,,3.0,,,,4.0,,,,,,,
687642,Critical Web Dev Skills & Tools for the Non-Tech Hustler,https://www.udemy.com/critical-web-dev-skills-tools-for-the-non-tech-hustler/,All Levels,Web Development,,,5.0,1.0,,3.0,3.0,1.0,,1.0,1.0,,,,,
654422,Mastering ASP.NET MVC 5 From Scratch Using C#,https://www.udemy.com/masteringaspnetmvc5/,All Levels,Web Development,,,,,,,,,,,,,,,,
902748,Intro to Impact Investing,https://www.udemy.com/intro-to-impact-investing/,Beginner Level,Business Finance,,,,,,1.0,,,,,,,,,,
634754,Create an eCommerce Wordpress Website 2016 - New Divi Theme!,https://www.udemy.com/create-an-ecommerce-wordpress-website-2016-new-divi-theme/,Beginner Level,Web Development,,,,,,,2.0,,,,,,,,,
1112844,The Power Modeling Bootcamp: Advanced Excel in 10 Days,https://www.udemy.com/the-power-modeling-bootcamp-advanced-excel-in-10-days/,All Levels,Business Finance,,,,,,,,,,,,,,,,
1026206,Vue JS 2 - The Complete Guide (incl. Vue Router & Vuex),https://www.udemy.com/vuejs-2-the-complete-guide/,All Levels,Web Development,,,,,1.0,,,,2.0,1.0,,,,,,
484872,Professional Business Logo Design Using Free Online Tools,https://www.udemy.com/professional-business-logo-design-using-free-online-tools/,All Levels,Graphic Design,,5.0,1.0,3.0,5.0,,,,2.0,,,,,,,
773824,Play Piano 1 Master Class Intro:  Standards 2-5 Power Chords,https://www.udemy.com/play-piano-1-improvise-2-5-power-chords-on-popular-songs/,All Levels,Musical Instruments,,,,3.0,,,,,5.0,2.0,4.0,,,,,
