ints_id,title,company,location,link,Ramesh,Ritesh,Rohit,Divya,Pooja,Ravi,Mansi,Hitesh,Tejas,Sonal,Rahul,Sourabh,nishu314@gmail.com,talk2nishantn@gmail.com,N@gmail.com,dubeyrahul@gmail.com
10981,Business Development,SCT VENTURES,15,,,,4.0,,,,,2.0,3.0,1.0,2.0,3.0,,,,
10982,marketing,Codeboard,2,,,,,5.0,,,1.0,3.0,,,,,,,,
10983,Business Development,Certination INC,50,,,,,1.0,,,,,,2.0,,,,,,
10984,Business Development,Certination Solution & Services,50,,,,,,,,,,2.0,,,,,,,
10985,Review Drive,Ziffi,12,,,,3.0,,,,,,,5.0,,2.0,,,,
10986,Digital marketing,Inspired Traveller,2,,,1.0,,,,,,1.0,,5.0,,,,,,
10987,Business Development,Unitek Consulting Inc.,5,,,5.0,3.0,,,,,,,,3.0,,,,,
10988,Business Development,SudiRoom,2,,,,,,,,,,4.0,,,5.0,,,,
10989,Digital Marketing,Editsoft Digital,5,,,3.0,,,5.0,,,5.0,2.0,,,,,,,
10990,Business Development,SCT VENTURES,15,,2.0,,,,1.0,,,,4.0,,,5.0,,,,
10991,Marketing Executive,Adventures365,2,,,,5.0,,,,2.0,,,,,,,,,
10992,Business Development,SYNERGY TELETECH PVT LTD,15,,,,,4.0,,3.0,,,,,,,,,,
10993,Business Development,SASVAT NETWORK PRIVATE LIMITED,10,,4.0,,,,,,,,,,3.0,,,,,
10994,Marketing Executive,Hives Online India Pvt. Ltd. Pune,30,,,,,,,,,,,2.0,,,,,,
10995,Marketing Research,Meditrade,4,,,,,,,,2.0,,,2.0,,,,,,
10996,Business Development,Circulation,100,,,,,3.0,1.0,5.0,5.0,,,,,,,,,
10997,Business Development,Tetrahedron Manufacturing Services Pvt Ltd,10,,3.0,,1.0,,,5.0,,,,,5.0,,,,,
10998,Business Development,ProjectsforSchool,10,,2.0,,,4.0,,,,3.0,,,,,,,,
10999,Marketing,Hives Online India Private Limited,30,,,,3.0,,,1.0,,,,,2.0,,,,,
11000,Business Development,Leisure Play,4,,,,,,,,,,,1.0,,,,,,
11001,Business Development,SYNERGY TELETECH PRIVATE LIMITED,10,,,1.0,,4.0,5.0,3.0,,,,4.0,,,,,,
11002,Social Media Promotion / Branding / Digital Marketing,Famesquare Ventures,2,,1.0,,,5.0,4.0,,3.0,,,,,,,,,
11003,Portfolio Market Analyst,Webpacketssoftware solutions,70,,,4.0,,,3.0,2.0,2.0,,3.0,5.0,,3.0,,,,
11004,Social Media Promotion / Branding / Digital Marketing,Famesquare Ventures,2,,,4.0,,,,,,1.0,,,,5.0,,,,
11005,Writer & Social Media Marketing,WarCircle,4,,,,,,4.0,,1.0,4.0,,2.0,,,,,,
11006,Digital Marketing Executive / Social Media Marketing Manager,Webpacketssoftware solutions,10,,,,,,4.0,2.0,,1.0,,,,,,,,
11007,Agri Marketing,SAR Group,10,,,4.0,,,,,,,3.0,,,,,,,
11008,Business Development,Caring Minds,2,,,,,,1.0,,,,,,,4.0,,,,
11009,SEO Specialist,SmartMuster,2,,3.0,,,,,,,2.0,,,3.0,,,,,
11010,Social Media Marketing and Search Engine Optimization,EduDrona,7,,,,3.0,,,,4.0,,5.0,,5.0,2.0,,,,
11011,QUGO Ambassador,Mobigraph,49,,5.0,3.0,,5.0,,,,4.0,,,,,,,,
11012,Business Development,Purplerain,1,,,,,,1.0,,,1.0,,,,,,,,
11013,Business Development,Mechanical Outsourcing Solutions,10,,3.0,,,,2.0,,4.0,5.0,,1.0,,5.0,,,,
11014,Marketing/Business Develpoment,GymTrekker,20,,5.0,,,,,,2.0,,,,,,,,,
11015,GERMAN MARKETING EXECUTIVE,SIGMAR RECRUITMENT,1,,,,,,,,5.0,,,,,,,,,
11016,Marketing,Quick Ride,12,,,,1.0,3.0,,4.0,,1.0,2.0,,3.0,5.0,,,,
11017,Business Development,Evolve Vapors,50,,,,,1.0,,,,1.0,,,,4.0,,,,
11018,Business Development,BeautyJunction.in,1,,,,,,4.0,2.0,,,,,1.0,,,,,
11019,Social Media Marketing & Content Writing,BeautyJunction.in,1,,3.0,,,,1.0,,,,1.0,,,,,,,
11020,IT Business Analyst,JSM InfoTech Pvt. Ltd,3,,,,5.0,2.0,3.0,,,5.0,,,1.0,2.0,,,,
11021,Business Development,JSM InfoTech Pvt. Ltd,3,,,,2.0,,,,,1.0,,,3.0,,,,,
11022,Creative Marketing Geniuses,Falstoop,2,,,,4.0,,3.0,3.0,,,5.0,,,2.0,,,,
11023,Business Development,The Souled Store,20,,,,,,4.0,,,,,,,,,,,
11024,Growth Hacker,Finomena,5,,5.0,,,,,,,,,1.0,,,,,,
11025,Business Development,Bookasone,5,,,,,,,,,,,5.0,,,,,,
11026,Marketing,CXO Global Consulting Pvt. Ltd.,5,,,5.0,,2.0,,5.0,,3.0,,,,,,,,
11027,Digital Marketing,GreenMyLife,3,,2.0,,3.0,4.0,,,2.0,,,,,1.0,,,,
11028,Digital Marketing,Sofster,2,,,3.0,3.0,,,2.0,2.0,,3.0,5.0,,,,,,
11029,Market Research,CoalShastra.com,10,,,1.0,,,,,5.0,4.0,1.0,,,,,,,
11030,Business Development,I-Medita Learning Solutions Pvt Ltd.,1,,1.0,,3.0,,,,,3.0,,,1.0,2.0,,,,
11031,Business Development,PINGR,3,,,4.0,1.0,,2.0,,,,,,,,,,,
11032,Marketing Executive,Skoolfi,1,,,2.0,,5.0,,3.0,,,5.0,4.0,,,,,,
11033,Business Development for BT Food Solutions,BT Food Solutions,2,,4.0,,,,2.0,,1.0,,,4.0,,,,,,
11034,Event Management,Spectrum Events,3,,,,,,,,,,,,,,,,,
11035,Business Development,Vianaar Homes Pvt. Ltd.,1,,,,,,,,,,1.0,,,,,,,
11036,Marketing Executive,Partiko,20,,5.0,,,4.0,,,,5.0,2.0,,3.0,,,,,
11037,Marketing Executive,Partiko,20,,,,,,5.0,,2.0,,5.0,,,,,,,
11038,Marketung Executive,By and Large Corporate Services Pvt Ltd,5,,,3.0,,,4.0,3.0,,,2.0,,,5.0,,,,
11039,Business Development,Mobisy Technologies Pvt. Ltd.,10,,,1.0,,,,,,5.0,,,,,,,,
11040,Business Development,Outsource Publication-wiley India,10,,2.0,3.0,3.0,,,,,,,,,,,,,
11041,Business Development,SMpals.com,10,,,,,,,,,1.0,,,,,,,,
11042,Business Development,Letmedrive,2,,,,,,,,4.0,,,,,4.0,,,,
11043,Maketing,Tradegraphs,20,,,5.0,,,,,,,,2.0,3.0,,,,,
11044,Business Development,Vianaar Homes Pvt. Ltd.,2,,,1.0,,,,,,3.0,4.0,,,4.0,,,,
11045,Market Research/Market Analysis,STI Infrastructures Ltd.,10,,5.0,,4.0,,,,,4.0,,,,,,,,
11046,Marketing,LT Foods LTD,1,,,,,,4.0,,,,,,,,,,,
11047,nearbuy ninjas,nearbuy,40,,,,,3.0,,,,,,,,,,,,
11048,Content Marketing,myNalanda,2,,,2.0,4.0,,,,,,2.0,,,,,,,
11049,Marketing,Quotemykaam Business Services,1,,,2.0,5.0,,,,,,,,1.0,,,,,
11050,Marketing,Luxaire,6,,,,3.0,5.0,,,,4.0,,2.0,,,,,,
11051,Customer Acquisition,nearbuy,20,,,,,,,,,,,,,,,,,
11052,Marketing,Vivo (Huijin Electronic India Private Limited),5,,5.0,,5.0,,5.0,,,,1.0,3.0,2.0,4.0,,,,
11053,Content Writer And Social Media Marketing,MedicoMart,4,,,4.0,,,,4.0,,,,2.0,,,,,,
11054,Business Development,MedicoMart,5,,,,,,,,4.0,,2.0,,3.0,,,,,
11055,Content Marketing,Altitude Quest Adventure,2,,,,,,,1.0,,,,,,3.0,,,,
11056,Digital Markteing,Yashus Digital Marketing Pvt Ltd,2,,,,,,,,,2.0,,3.0,2.0,,,,,
11057,Agri Marketing Research,Yashus Digital Marketing Pvt Ltd,2,,,1.0,,,,,1.0,,,,,,,,,
11058,Business Development,Growthword Digital Private Limited,4,,,,2.0,,,,4.0,,1.0,,,,,,,
11059,Digital Marketing / Social Media,Grabmore,2,,,,,,,,,,,,,,,,,
11060,Business Development,Youthtech Mega Event OPC Private Limited,5,,4.0,,,4.0,,,,3.0,2.0,,,,,,,
11061,Digital/Online Marketer,Madmuch,2,,,5.0,,,,3.0,3.0,,,5.0,,,,,,
11062,Marketing,Times Conferences Ltd.,3,,4.0,,,,,,1.0,4.0,3.0,1.0,4.0,,,,,
11063,Digital Marketing,City Innovates (P) Ltd,3,,,5.0,,,5.0,4.0,2.0,,,4.0,4.0,,,,,
11064,Web Designer,Krishna Education Technology,3,,,,1.0,5.0,,,,2.0,,,,,,,,
11065,Marketing,Food Sauda Private Limited,2,,,,,2.0,,,,,,,5.0,,,,,
11066,OPENING INTENSHIP FOR MARKETING (ON-FIELD),NUWEBWAVE TECHNOLOGIES PVT LTD,15,,,,,,4.0,1.0,,,,,,3.0,,,,
11067,Content Writing & Social Media Marketing,Almond Solutions Pvt Ltd,1,,,,,,5.0,,,,,,,,,,,
11068,Marketing And Fashion Designing,WDesignstudio Pvt Ltd,4,,,,,,,3.0,,,,,,1.0,,,,
11069,Marketing Research/ Market Survey,Puri Oil Mills Ltd,1,,3.0,,,,3.0,,5.0,,,,,,,,,
11070,Social Media/Content Marketing,DigiDarts Marketing Pvt. Ltd.,1,,5.0,,,,,,3.0,5.0,,,,,,,,
11071,Digital Marketing & Market Research,Mobiation,2,,,,,,,,,1.0,,,,,,,,
11072,Business Development,Simpler everyday Concepts Pvt. Ltd.,2,,,,2.0,,,1.0,,,4.0,,,4.0,,,,
11073,Business Development,Simpler everyday Concepts Pvt. Ltd.,2,,,3.0,3.0,,,,,3.0,,,,,,,,
11074,Digital Marketing And Business Development,Aim2Excel,2,,2.0,,,,,,,,,,,,,,,
11075,Business Development,PriceTree,6,,,1.0,,,,2.0,5.0,,,5.0,2.0,,,,,
11076,Brand Marketing,Oxygen Healthcare Communication Pvt. Ltd.,2,,,,,,1.0,,,,,,,,,,,
11077,Marketing and Communication,Deutscher Akademischer Austausch Dienst(DAAD),10,,,4.0,,,5.0,,1.0,,5.0,5.0,,5.0,,,,
11078,Marketing executive,oztern technology private limited,20,,1.0,1.0,,,,5.0,,,,,,,,,,
11079,Marketing Executive,Career & Skills Development Centre (CSDC),2,,3.0,,,,4.0,,,,,5.0,,2.0,,,,
11080,Digital And Social Media Marketing,Ad inn Advertising Services,100,,,,,1.0,,,,,,,1.0,,,,,
11081,Brand Ambassador,IIT Patna,5,,1.0,,1.0,,,,,,,,4.0,,,,,
11082,Business Development,,20,,,5.0,1.0,,,,1.0,5.0,1.0,4.0,,1.0,,,,
11083,Business Development,Bindaaskart,20,,,4.0,1.0,,,,,1.0,,3.0,,,,,,
11084,Business Development,Zelo,5,,,,,1.0,,,,,,,,,,,,
11085,Business Development,Reliance Communications,10,,,,1.0,,,,,4.0,2.0,,3.0,,,,,
11086,Digital Marketing Associate,Incarnation Consulting Pvt.Ltd,5,,4.0,,,1.0,,5.0,,,,,4.0,,,,,
11087,Business Development,Xceptional Health and Wellness Private Limited,10,,,,,,,4.0,3.0,4.0,4.0,,,,,,,
11088,Business Development,CareerEd,1,,,,,4.0,,4.0,5.0,,3.0,,1.0,,,,,
11089,Product Presentation Executive,Mumbai,3,,,,,,,,,,,,,,,,,
11090,Digital Marketing,TruckSuvidha,2,,1.0,,1.0,,,1.0,1.0,,,5.0,,,,,,
11091,Marketing,Welling Healthcare Pvt. Ltd.,5,,,5.0,1.0,,,,,,2.0,,,,,,,
11092,Product Collateral Developer,TCY Learning Solutions (P) Ltd,1,,,,4.0,,5.0,2.0,,,,,,1.0,,,,
11093,Digital Media Manager,Surya Funcity Ltd,2,,,1.0,,,,,,,,,,,,,,
11094,Marketing,Chatterati Apps Private Limited,2,,,,,,2.0,,4.0,,,,3.0,,,,,
11095,Business Development,The Outdoor Journal,3,,,,,2.0,,,,,,,,,,,,
11096,Relationship Marketing,SMEsubsidies,10,,,1.0,,5.0,3.0,,,,3.0,,,4.0,,,,
11097,Business Development,Moser Baer India Ltd.,30,,,4.0,3.0,,,,,,,,1.0,,,,,
11098,Business Development,,5,,,2.0,,,1.0,5.0,,,1.0,1.0,1.0,5.0,,,,
11099,Business Development,,6,,4.0,1.0,,,,,,,,,,,,,,
11100,Business Development,Reckitt Benckiser (India) Ltd,2,,,1.0,,,,2.0,3.0,,,2.0,1.0,,,,,
11101,Business Development,,2,,,,1.0,,,,2.0,,,,,,,,,
11102,Business Development,,15,,,2.0,,4.0,5.0,,,,3.0,,4.0,4.0,,,,
11103,Business Development,Zenify,4,,,,,,,,,5.0,3.0,,,,,,,
11104,title,company,internship_type,,,4.0,,,5.0,,,,,,,,,,,
11105,Business Development (Sales),Compuhost,3,,,,,,,,,,,,,,,,,
11106,Telecaller,Deepali desigsn,50,,,4.0,5.0,2.0,,,,4.0,,,,,,,,
11107,Business Development,RNCOS Bussiness Consultancy Services,3,,4.0,,4.0,,,,3.0,,3.0,4.0,,,,,,
11108,Sales Promoter at EdTech Stores,AVE-Promagne,10,,,,,,,1.0,,,,,,,,,,
11109,Business Development Intern,Recro,6,,,,,4.0,,2.0,,,4.0,5.0,5.0,,,,,
11110,Sales Ninja,BeylaBee Pvt Ltd,10,,,3.0,,,,,,,,,,4.0,,,,
11111,Business Development (Sales) work from home internship,Chess Gaja,1,,,,,2.0,,3.0,,3.0,2.0,,,5.0,,,,
11112,Business Development Associate,LaughGuru,5,,,,,,1.0,,,,,,,,,,,
11113,Marketing & Sales Intern,Kalvi Fun Learning,5,,,,,3.0,,,2.0,4.0,,5.0,,,,,,
11114,Business Development Intern,The Marketeers Hub,20,,3.0,1.0,5.0,1.0,,,,5.0,,5.0,,5.0,,,,
11115,Business Development Intern,Auctave Automation Pvt Ltd,20,,,2.0,,,,,,,,2.0,2.0,,,,,
11116,Business Development/ Sales Intern,CPCN,12,,,3.0,,,,,3.0,,3.0,2.0,1.0,,,,,
11117,Business Development (Sales) Internship,Renovate Career management Services,2,,,,,,,,,,2.0,,5.0,,,,,
11118,Business Development Intern ( Sales ),Onexsolutions,10,,,,,5.0,,,3.0,,,,2.0,,,,,
11119,Sales internship,Baskethunt Private Limited,10,,,,,,2.0,,,,,2.0,2.0,,,,,
11120,Sales Internship,Basket Hunt.Private.Limited,20,,,4.0,2.0,,,,,5.0,,,,,,,,
11121,Business Development / Partnership,Samphion Technology Private Limited,3,,3.0,,,,4.0,2.0,4.0,,,,,,,,,
11122,Sales and Marketing Intern,Universal Tribes,25,,,,,,,,2.0,,,,,3.0,,,,
11123,Sales intern,Basket Hunt Pvt Ltd,20,,,2.0,,,,,2.0,,,,,1.0,,,,
11124,Business Development Executive,Marching Ants Technologies Pvt. Ltd.,5,,,,,,,,,5.0,,,,4.0,,,,
11125,Sales& Business Development,Niswey,1,,,3.0,,,5.0,4.0,,,3.0,,3.0,,,,,
11126,Buisness Development (Sales),TABEAZY PVT.LTD.,20,,5.0,,,,,,,5.0,,,,,,,,
11127,Tele Sales Intern,Dolphin Placements,4,,3.0,,4.0,,,5.0,,,,,,,,,,
11128,Business Development (Sales),pickmyad pvt ltd,6,,2.0,,,3.0,5.0,,,,,2.0,,5.0,,,,
11129,Business Development Executive,Makeintern.com,2,,,,,,,,,,,,,,,,,
11130,Business Development Executive,Edhub Alpha Pvt Ltd,10,,,,,1.0,3.0,2.0,,5.0,,,5.0,,,,,
11131,Business Development,SaveIn,10,,,,,,,4.0,,4.0,2.0,4.0,,,,,,
11132,Business Development Intern,Innowrap Technologies,5,,,,,,,,,4.0,,3.0,3.0,,,,,
11133,Business Development Intern,Innovfide Technologies,1,,,,,,,,1.0,,,,3.0,,,,,
11134,Business Development - Sales,CosmoEd Private Limited,10,,4.0,,,,,,2.0,,,,,4.0,,,,
11135,Sales &Marketing Intern,Onoteas,2,,3.0,,,,5.0,,4.0,,,4.0,,,,,,
11136,Campus Ambassador,Velozity Global Solutions,15,,4.0,,,,,,1.0,,,,,,,,,
11137,Business Development (Sales)- Remote,Jazzy Solutions,150,,2.0,,,1.0,,,,,,,3.0,,,,,
11138,Summer Internship,RicoZ- Connecting audience,25,,,,,,,,,2.0,,,,,,,,
11139,Business Development (Sales) Internship,BlobCity,10,,,1.0,,,,,,,,,,3.0,,,,
11140,Sales and Marketing Intern,Bison Youth Internship,100,,,,,,1.0,,1.0,,,,,,,,,
11141,Business Development (Sales) Internship,Bengal Bay Drinks,1,,,,1.0,,,,4.0,,,,,,,,,
11142,Business Sales Research Intern,Geonix International Private Limited,5,,,,,,,,1.0,,2.0,,,,,,,
11143,Interns for SaaS in India,Devanagari Enterprise Private Limited,2,,1.0,,,,2.0,,,3.0,,,,,,,,
11144,Business Development (Sales),ShilpMIS Technologies Pvt Ltd,20,,,,3.0,,,3.0,,,,2.0,,,,,,
11145,Sales Associate Intern,ANS Digital Pvt. Ltd,1,,,,,2.0,,,2.0,,,4.0,,,,,,
11146,Sales Intern,JustFence,2,,,,,,,,1.0,,3.0,,,4.0,,,,
11147,Business Development (Sales),The RD Group Of Industries,6,,,,,3.0,,,,5.0,,,,1.0,,,,
11148,Business Development,Solusi nstHr Solutions Pvt. Ltd.,3,,,,1.0,,,,,1.0,,,,,,,,
11149,Career Counselling Intern,IdeoSpark India,1,,5.0,,,,,,,,,,,2.0,,,,
11150,Business Analyst Intern,Happy Order,3,,,,,,,,5.0,,5.0,,4.0,4.0,,,,
11151,Business and Sales Intern,PADHHIGH,5,,,,,4.0,2.0,,,,,5.0,5.0,,,,,
11152,Student Acquisition Program (work From Home),A-dot Creations,10,,,,,4.0,2.0,3.0,,5.0,,2.0,,,,,,
11153,Marketing and Business Development Intern,PadhHigh,20,,,1.0,,,,,,,,3.0,2.0,,,,,
11154,Business  Development,MotorBhai Technologies pvt ltd,3,,,,,,,2.0,3.0,,1.0,,,,,,,
11155,Business development and sales,AptiSmart,25,,4.0,,3.0,3.0,5.0,2.0,2.0,,,,,1.0,,,,
11156,Junior Associate,Finaider,10,,4.0,,,,,3.0,4.0,5.0,4.0,5.0,4.0,,,,,
11157,Partnerships Associate,Forumit,2,,1.0,,,1.0,,,,,,,,,,,,
11158,Business Developement Executive,Graphy,20,,,2.0,,1.0,4.0,,,,,,,,,,,
11159,Sources & Resources HUB - Internship,Sources & Resources HUB,2,,5.0,,,,,,,,,,,,,,,
11160,Area Sales Manager,ADDLift Advertisements,2,,,,3.0,,4.0,,,,,1.0,3.0,,,,,
11161,Business Development,Light Field Multi Services Pvt. Ltd.,5,,,,,,1.0,4.0,,4.0,,,4.0,,,,,
11162,Business development associates,Vidyantra EdTech,3,,1.0,4.0,,4.0,,,,,3.0,,,,,,,
11163,Growth Intern,Airblack,1,,,,4.0,1.0,1.0,1.0,2.0,,,,5.0,,,,,
11164,Business Development (Sales),TBM Technologies Pvt Ltd,2,,,2.0,1.0,5.0,4.0,,2.0,,,1.0,,,,,,
11165,Business Development Internship,AquGen Technologies,3,,,,,,2.0,,,,,4.0,,,,,,
11166,Sales And Marketing intern,Universal Tribes,20,,5.0,,,1.0,,,,,,,5.0,,,,,
11167,Business Development Intern,Morelife London Pvt Ltd,8,,2.0,3.0,,2.0,,,5.0,4.0,,,,,,,,
11168,Campus Ambassador,Graphy,100,,,2.0,,5.0,,,,,,,,,,,,
11169,Business Development - Sales Internship,Esperance Media Publication Co,20,,4.0,,,,,,,,1.0,,1.0,,,,,
11170,Sales and Marketing Internship,IFortis Corporate,15,,3.0,,,5.0,,,,,,,,,,,,
11171,Internship programe for Sales/Business Development,Inspacco,20,,,4.0,,,,2.0,,,,,,2.0,,,,
11172,Business Development Intern,Empower Pragati,25,,,5.0,,,3.0,,3.0,,1.0,,3.0,4.0,,,,
11173,Business Development & Sales (Legal),The Legal Chronicle,20,,,,,,,,1.0,,,,,,,,,
11174,Business and Outreach Intern,CampK12,7,,,1.0,,,,,,,1.0,,1.0,,,,,
11175,BUSINESS DEVELOPMENT(SALES),Swaransoft Support Solutions Pvt. Ltd,5,,,,,,,,,,,,2.0,4.0,,,,
11176,Business Developer,HIMMANAV LLP,5,,,,,,,,,3.0,4.0,,,,,,,
11177,SALES INTERN,Cyboard The Online School,10,,,,,,5.0,,5.0,,,,,,,,,
11178,Senior Business Development Executive,KreateCube,2,,,,2.0,5.0,,,,,,3.0,,,,,,
11179,Sales Executive,VDomin8,3,,,2.0,,,,2.0,3.0,,1.0,4.0,,,,,,
11180,Finance and Marketing Interns.,The ATH Consultants,12,,1.0,3.0,,,,3.0,,,,,,,,,,
11181,Business Development Ambassador Program at Lootoh,Lootoh,6,,,2.0,1.0,,,,,,,,,2.0,,,,
11182,Business Development,BlobCity,20,,,,,,,2.0,4.0,4.0,,,,5.0,,,,
11183,Education Counseling (Sales),Expertrons,5,,,,,5.0,,5.0,4.0,,,,,,,,,
11184,Exploratory Project Internship,Dropshop Network Private Limited,2,,,,3.0,,,4.0,,2.0,,4.0,,,,,,
11185,Business Development (Sales) Internship,lernezy,10,,,,,,,,,,,4.0,,,,,,
11186,Business Development (Sales),Blended Learn,10,,,,2.0,,,,,,,,,,,,,
11187,Business Development (Sales),Dotnik Studio Pvt Ltd,2,,,,,5.0,,,,,,2.0,,,,,,
11188,Sales Internship,Swork Studio,4,,3.0,,4.0,1.0,,,,,,,4.0,,,,,
11189,Business Development(Sales),Ecosleek Tech Private Limited,2,,,,,4.0,,,,,,,5.0,,,,,
11190,Business Development (Sales),Uni-Med India,2,,,,,,,,,,,5.0,,,,,,
11191,Business DEvelopmeent (Sales),Uni-Med India,2,,,,,,,,5.0,,,,,,,,,
11192,Business Development Associate,Fatpos Global,2,,,,,,3.0,,2.0,,,,,,,,,
11193,Business Development (Sales) Intern,SkillArena Technologies,10,,,,2.0,3.0,4.0,2.0,,,,1.0,3.0,2.0,,,,
11194,Business Development(Sales) Internship,lernezy,10,,,,,,,4.0,5.0,,,,,,,,,
11195,Channel partner management,UBU Revolution Pvt Ltd,10,,5.0,,2.0,,,,,2.0,,,,,,,,
11196,Business Development Executive,ISVM India Pvt. Ltd,10,,3.0,,3.0,,,5.0,1.0,,,,,3.0,,,,
11197,Business Development (Sales),Legal Raasta Technologies Pvt. Ltd.,2,,,,,,,,,,4.0,,,1.0,,,,
11198,Sales Internship,CeeChat,10,,,,,5.0,3.0,,2.0,,,,,,,,,
11199,Business Development Intern,Benzag Labs,1,,,1.0,,,,,,,,,,,,,,
11200,Business Development (Sales),Gear Fluids,10,,,,,5.0,2.0,,,,4.0,,2.0,,,,,
11201,Business development interns,The Media Exchange,5,,,,,2.0,,4.0,,,,,2.0,4.0,,,,
11202,Business Development,Shine Projects,5,,,3.0,1.0,,,3.0,,,,,2.0,1.0,,,,
11203,Business Development Intern/ Trainee,Innowrap Technologies,2,,,2.0,,,,,5.0,1.0,,,,,,,,
11204,Inside Sales Internship,Danamojo,1,,,4.0,5.0,,,,,,,,,,,,,
11205,Sales and Marketing Intern – Lead Generation,Highbreed Development India,6,,1.0,5.0,5.0,,,,2.0,,2.0,,,2.0,,,,
11206,Business Development Intern,Navars Edutech Pvt Ltd,2,,4.0,,5.0,2.0,,,,,,,5.0,,,,,
11207,BUSINESS DEVELOPMENT,9ledgeguru,30,,,4.0,2.0,,,,,,2.0,3.0,2.0,2.0,,,,
11208,Sales & Marketing Intern,Tuitionbud,20,,,,5.0,3.0,,,,,,,,,,,,
11209,Sales Internship,THE90sKIDMATRIMONY,28,,,,,,3.0,,,,,,,4.0,,,,
11210,Marketing and Sales,VMS Infotech,10,,,5.0,3.0,,,,,,,1.0,4.0,,,,,
11211,SALES INTERNSHIP,Tutoraj,50,,,5.0,1.0,,,,,,,,,2.0,,,,
11212,Online Sales,THREADCURRY,10,,,,,,,,,,3.0,,,,,,,
11213,SALES ASSOCIATE INTERNSHIP PROGRAMME,BEC Xpress,10,,4.0,,,,4.0,,,,,3.0,,,,,,
11214,Work from Home Project - Sales Domain,"Bennett, coleman and Co ltd",20,,5.0,,4.0,3.0,,1.0,,,1.0,,,,,,,
11215,Digital Marketing & Sales Internship,Pushpjeet IT Consultant,4,,3.0,,,2.0,2.0,,,,3.0,,,,,,,
11216,Sales & Marketing Intern,Courseplay by Firstventure Corporation Pvt Ltd.,5,,2.0,5.0,,,4.0,1.0,,2.0,4.0,,,,,,,
11217,HR Sales,Dolphinplacements.com,1,,,,1.0,,,1.0,,,,,,,,,,
11218,Business Development (Sales) Intern,RoutetoMarket Media India Pvt Ltd,10,,,,,4.0,3.0,,5.0,1.0,,1.0,,1.0,,,,
11219,Business Development (Sales),ZapFin Teknologies Private Limited,5,,2.0,,5.0,,4.0,,,3.0,,2.0,,1.0,,,,
11220,Growidus Marketing Internship Program,Growidus Pvt Ltd,5,,,,,,,,4.0,,,,,,,,,
11221,Sales/Marketing/Back Office,Hilink Networks,2,,2.0,,3.0,,,1.0,,,1.0,,,,,,,
11222,Business Development ( Sales ) - Intern,Silver Sky digital,10,,,,,,,3.0,,,,,4.0,,,,,
11223,Business Development,Conscript.IN,10,,5.0,,2.0,,3.0,,,1.0,,,,,,,,
11224,Campus Ambassador,FreeUp App,15,,4.0,,,1.0,,3.0,,,,,1.0,,,,,
11225,Business Development Specialist,Delphae,2,,4.0,,,,,,,,,,,,,,,
11226,Sales Executive,Skillizen Learning Soltions Pvt Ltd,12,,,5.0,,,,,,,3.0,,,3.0,,,,
11227,Corporate Sales,Thought at Work,5,,,,,,,,,1.0,,1.0,,,,,,
11228,Business Development,Probot India,10,,3.0,,,3.0,,,2.0,1.0,,5.0,,,,,,
11229,Sales & Marketing,HelloBHK,5,,5.0,,,,,,,,,,,,,,,
11230,Business Development,KhaaliJeb,1,,,,,,5.0,3.0,,4.0,4.0,,,,,,,
11231,Digital Marketing Executive - Infoskaters Technologies,infoskaters Technologies Pvt Ltd,50,,,1.0,5.0,,,,,,,,,,,,,
11232,Customer Support - ENGLISH,Kriya Business Advisory and Solutions Private Limited,20,,,3.0,,,1.0,,,,,,,3.0,,,,
11233,business development executive,Nyso,5,,,2.0,,,,,,,,3.0,,,,,,
11234,Sales Intern,Delmish Technologies Pvt Ltd,4,,,,2.0,,3.0,,1.0,,1.0,4.0,,1.0,,,,
11235,Sales Executive,SKILL MONKS,4,,,,,,,4.0,,,,,,,,,,
11236,Business Development Executive,WEBNOO Technologies Pvt Ltd,6,,1.0,,2.0,,1.0,,,,,,,,,,,
11237,Real Estate Sales,Professional Realtor,2,,4.0,,,,3.0,,,,2.0,1.0,,,,,,
11238,Sales & Marketing Intern,Margo Networks Pvt Ltd,2,,,1.0,2.0,4.0,,3.0,,,,,5.0,,,,,
11239,Business Development,THE VERTICALS,1,,2.0,3.0,,,,,,1.0,,4.0,3.0,,,,,
11240,BUSINESS DEVELOPER,FITNESS PER HOUR PRIVATE LIMITED,10,,,,,3.0,,,,,,,,,,,,
11241,Business Development Executive,Eventech Innovations Private Limited,4,,,,,,,,,3.0,,,,,,,,
11242,Business Development Executive,Urban Flea,4,,,,,,,,,2.0,3.0,,1.0,,,,,
11243,Summer Interns,Nivesh Global,30,,,,3.0,,3.0,,,,,,,,,,,
11244,Sales/Business Development Intern,Dror Labs Pvt Ltd,10,,,4.0,,3.0,,,,,,1.0,3.0,,,,,
11245,Intern Sales Executive (BDE),Tejarat Makreting,8,,,,,,,,,,,4.0,,,,,,
11246,Sales Internship,ZOCKETHUB,4,,,2.0,,,,,,2.0,,3.0,,1.0,,,,
11247,Internship (Sales & Marketing) for 2 months in  Navi Mumbai,Quick Ride,10,,,,,,4.0,,2.0,,,2.0,,,,,,
11248,Business Development (Sales),JSR Amenities Pvt. Ltd.,10,,,,,,,,3.0,,,,,,,,,
11249,Business Development,Papboo,1,,,,,3.0,,,3.0,1.0,,3.0,3.0,,,,,
