,course_id,Ramesh,Ritesh,Rohit,Divya,Pooja,Ravi,Mansi,Hitesh,Tejas,Sonal,Rahul,Sourabh,nishu314@gmail.com
3478,372442,,,5.0,,4.0,1.0,,,,,,,
3479,851560,,,3.0,,,,,,,,,,
3480,755932,,5.0,4.0,,5.0,5.0,,5.0,,,,,
3481,1031620,,4.0,3.0,,,1.0,,1.0,,,,,
3482,416738,,,,,,,,,,,,,
3483,576108,1.0,,,,1.0,,2.0,,4.0,,,,
3484,971022,1.0,,,3.0,,,2.0,,,,4.0,,
3485,966794,,,,,1.0,,,,,,,5.0,
3486,1200874,,1.0,,,,,2.0,,3.0,,,,
3487,780056,3.0,,,,,,5.0,1.0,,,1.0,5.0,
3488,1274210,,,,,,,,,,,,3.0,
3489,615106,5.0,,,,,,,2.0,5.0,,,,
3490,1023196,,,2.0,,2.0,,4.0,,2.0,4.0,,,
3491,1249968,,,,,1.0,,,,,,,,
3492,565000,,,,4.0,,,,,1.0,,1.0,,
3493,760752,2.0,,3.0,1.0,3.0,,,,,3.0,,,
3494,419318,,,,,4.0,,,,3.0,,,3.0,
3495,482834,,,,,5.0,,4.0,5.0,,,,,
3496,1090194,,,,,,,,,,,5.0,,
3497,561136,,,,,,1.0,,1.0,2.0,3.0,1.0,,
3498,41356,2.0,5.0,,2.0,2.0,3.0,3.0,2.0,3.0,3.0,,,
3499,946310,,,,1.0,,,,,2.0,4.0,,,
3500,661780,,,1.0,,3.0,3.0,3.0,,,,,,
3501,563020,,5.0,,,2.0,,,2.0,,4.0,5.0,,
3502,772224,,,,5.0,,,,3.0,,,4.0,,
3503,967410,,,,,,,,,,,3.0,1.0,
3504,1007766,,,4.0,1.0,4.0,,4.0,,,1.0,,,
3505,837950,,,,1.0,,,3.0,,,,,,
3506,737468,,5.0,,2.0,,,,,,,2.0,5.0,
3507,394832,,,,,,2.0,1.0,,,,,,
3508,384318,,,1.0,,,,,,5.0,,,,
3509,294408,,,,1.0,,,,,,,,,
3510,564268,3.0,2.0,2.0,3.0,5.0,,,,4.0,,,,
3511,368786,4.0,,,4.0,,,4.0,,,,,,
3512,1036170,,,3.0,2.0,3.0,,,,3.0,3.0,,,
3513,311538,3.0,,,,,2.0,,,,,,1.0,
3514,825752,3.0,,,,3.0,,,,,,,,
3515,56513,,,3.0,,,5.0,,,,,2.0,4.0,
3516,921560,,4.0,,,,,,,,5.0,,,
3517,366608,,,5.0,2.0,,,,,,,,,
3518,527834,,,,4.0,,,,1.0,,,,4.0,
3519,287010,,3.0,,,5.0,,,,1.0,5.0,,,
3520,1019918,,4.0,,,,,5.0,5.0,4.0,,,3.0,
3521,442580,,,,2.0,,,,,,2.0,,,
3522,388286,,3.0,2.0,,,,,,,,,,
3523,368679,,,4.0,5.0,,,,,,1.0,,,
3524,909836,4.0,,,,3.0,,,,,5.0,,,
3525,328960,3.0,,,,,1.0,,1.0,,,,3.0,
3526,407796,,,,4.0,,,3.0,,,,5.0,,
3527,637840,,,,2.0,4.0,,3.0,,4.0,,,,
3528,954948,5.0,1.0,,,,,,4.0,,,,,
3529,806536,,4.0,,,3.0,,,,,,3.0,2.0,
3530,947204,,,4.0,,,,,,,1.0,,,
3531,468726,2.0,,,,5.0,,,,4.0,,,,
3532,697798,,,1.0,,,,5.0,,5.0,,2.0,,
3533,30261,,5.0,1.0,,,,,,,,,,
3534,730542,,,,,,,,,,,,,
3535,524248,5.0,,,,,,,2.0,3.0,,,,
3536,1037666,1.0,3.0,,,,2.0,1.0,2.0,,2.0,,,
3537,726290,,,,,,1.0,,,1.0,1.0,1.0,,
3538,602702,,,2.0,,,,,,,,,,
3539,309820,,,,,4.0,,4.0,3.0,2.0,,,,
3540,1163894,,,,,,,4.0,,,,,,
3541,320798,,,,,5.0,,,,,1.0,,,
3542,611688,,,5.0,,3.0,2.0,,,,5.0,5.0,5.0,
3543,495958,,,,,,,,3.0,,,,1.0,
3544,652376,,,2.0,,,3.0,,,,3.0,,,
3545,846210,,,,,,1.0,,,,3.0,,4.0,
3546,313484,,1.0,,,,,,4.0,,3.0,,,
3547,883706,,,,,,,1.0,,5.0,,,,
3548,1039596,,,,,5.0,,,,,,4.0,,
3549,826366,,4.0,,,,,,4.0,,5.0,,3.0,
3550,488220,,,,,,4.0,2.0,,,,,,
3551,1012040,,,,2.0,,,,,2.0,1.0,,3.0,
3552,669346,1.0,1.0,,2.0,,2.0,,,1.0,,,,
3553,123566,,4.0,5.0,,,2.0,1.0,1.0,5.0,,3.0,,
3554,628876,1.0,,,,5.0,,1.0,3.0,,,,,
3555,378924,,,5.0,5.0,,,5.0,,,2.0,2.0,5.0,
3556,869448,,,,1.0,4.0,,,2.0,2.0,,,,
3557,1207382,,5.0,,3.0,2.0,,,,,,,1.0,
3558,628430,,1.0,5.0,4.0,,5.0,,,,3.0,,,
3559,882128,,,,,2.0,1.0,,,,4.0,,,
3560,149042,,,,,,,,,,2.0,3.0,4.0,
3561,513958,4.0,,,,,,,,5.0,,,,
3562,769390,2.0,,,,3.0,,,,3.0,,,,
3563,830834,,,,,,,4.0,,,,,,
3564,1203040,,,,,,,4.0,,2.0,4.0,4.0,,
3565,564366,,,,4.0,,,,,,,3.0,,
3566,1124280,,,,,5.0,5.0,,2.0,2.0,4.0,,,
3567,1135712,,,,,,,5.0,,,1.0,,5.0,
3568,823996,,,,4.0,3.0,4.0,,1.0,1.0,1.0,,,
3569,260756,,,,,2.0,4.0,2.0,,,,,,
3570,533416,5.0,,,,,,1.0,,3.0,,,,
3571,672090,1.0,,,4.0,2.0,,,,1.0,,5.0,5.0,
3572,873844,2.0,,,2.0,2.0,,5.0,,4.0,,2.0,3.0,
3573,628356,,,,,,,,1.0,,3.0,,2.0,
3574,362360,,4.0,,,5.0,,,5.0,,,1.0,,
3575,961508,3.0,,,,,,1.0,5.0,5.0,2.0,,,
3576,1250934,2.0,,,,4.0,,4.0,,,,,2.0,
3577,58653,,5.0,,4.0,,,1.0,,,,,,
3578,152244,,3.0,,3.0,1.0,,,3.0,5.0,4.0,3.0,1.0,
3579,591116,,,4.0,,,3.0,2.0,,,,,,
3580,969170,,,,,,4.0,,5.0,1.0,,,,
3581,572270,,5.0,2.0,4.0,,3.0,,5.0,1.0,4.0,2.0,3.0,
3582,653754,,,3.0,,,2.0,,,5.0,,,,
3583,1034636,,,,,4.0,,,,,,1.0,5.0,
3584,169144,,,,,,,,,,,,,
3585,507992,,,2.0,,,3.0,,,,,,2.0,
3586,554570,,,5.0,,1.0,,,,,,,,
3587,284076,,,,,1.0,,1.0,1.0,4.0,4.0,,,
3588,1031626,,,4.0,,,,,,,,2.0,5.0,
3589,399640,,5.0,,,,3.0,,,,4.0,,2.0,
3590,50522,5.0,4.0,,,,,2.0,,,,,,
3591,800148,,,,,2.0,,,,,,,,
3592,976854,,1.0,,,5.0,,,4.0,,,,3.0,
3593,529028,,4.0,1.0,,,,,2.0,,2.0,,,
3594,563880,,,,,,,,,,,,,
3595,288258,,,2.0,,,,,,1.0,,1.0,,
3596,137650,,,2.0,,,2.0,,,,2.0,,,
3597,858762,,,2.0,5.0,,1.0,5.0,3.0,1.0,3.0,4.0,,
3598,113888,2.0,,,5.0,,,,,2.0,,,,
3599,25615,,,2.0,3.0,3.0,,,,,,,,
3600,352748,,2.0,,,,2.0,2.0,,,,,,
3601,656522,3.0,5.0,1.0,,,4.0,,,,,,,
3602,253246,,,,4.0,2.0,,,4.0,,,,,
3603,690966,,4.0,,,,,,1.0,,,,,
3604,655298,,4.0,1.0,,,,,,,2.0,,5.0,
3605,910624,1.0,,,,,,,,5.0,,,,
3606,735796,,,,,,,4.0,,,1.0,,4.0,
3607,873824,,,4.0,,1.0,4.0,,,,5.0,,,
3608,642940,1.0,1.0,,,,,,,,,3.0,1.0,
3609,422012,,,,,4.0,3.0,,,,,,,
3610,897314,,,,,,4.0,3.0,,,5.0,5.0,,
3611,1008246,,,,,,3.0,,,,,,,
3612,576722,,,,,5.0,4.0,5.0,3.0,,,,,
3613,811452,2.0,3.0,,,,5.0,3.0,4.0,2.0,,,,
3614,990284,,,,,2.0,,,,4.0,,,2.0,
3615,212394,,,,4.0,,,,,,,,3.0,
3616,845794,,,,3.0,,,,,,,,,
3617,1009236,3.0,,5.0,,2.0,,3.0,,4.0,,,1.0,
3618,835346,,5.0,,,,,,,1.0,,,2.0,
3619,973932,,,4.0,,,,,2.0,3.0,1.0,2.0,3.0,
3620,1227578,,,,5.0,,,1.0,3.0,,,,,
3621,954710,,,,1.0,,,,,,2.0,,,
3622,525818,,,,,,,,,2.0,,,,
3623,1170920,,,3.0,,,,,,,5.0,,2.0,
3624,826568,,1.0,,,,,,1.0,,5.0,,,
3625,665686,,5.0,3.0,,,,,,,,3.0,,
3626,969348,,,,,,,,,4.0,,,5.0,
3627,599628,,3.0,,,5.0,,,5.0,2.0,,,,
3628,403106,2.0,,,,1.0,,,,4.0,,,5.0,
3629,145812,,,5.0,,,,2.0,,,,,,
3630,1115132,,,,4.0,,3.0,,,,,,,
3631,935014,4.0,,,,,,,,,,3.0,,
3632,616818,,,,,,,,,,2.0,,,
3633,264790,,,,,,,2.0,,,2.0,,,
3634,943386,,,,3.0,1.0,5.0,5.0,,,,,,
3635,576054,3.0,,1.0,,,5.0,,,,,5.0,,
3636,392526,2.0,,,4.0,,,,3.0,,,,,
3637,258886,,,3.0,,,1.0,,,,,2.0,,
3638,155640,,,,,,,,,,1.0,,,
3639,261148,,1.0,,4.0,5.0,3.0,,,,4.0,,,
3640,939536,1.0,,,5.0,4.0,,3.0,,,,,,
3641,368908,,4.0,,,3.0,2.0,2.0,,3.0,5.0,,3.0,
3642,709324,,4.0,,,,,,1.0,,,,5.0,
3643,366720,,,,,4.0,,1.0,4.0,,2.0,,,
3644,554136,,,,,4.0,2.0,,1.0,,,,,
3645,455680,,4.0,,,,,,,3.0,,,,
3646,667744,,,,,1.0,,,,,,,4.0,
3647,975916,3.0,,,,,,,2.0,,,3.0,,
3648,1159822,,,3.0,,,,4.0,,5.0,,5.0,2.0,
3649,1018530,5.0,3.0,,5.0,,,,4.0,,,,,
3650,516790,,,,,1.0,,,1.0,,,,,
3651,1079078,3.0,,,,2.0,,4.0,5.0,,1.0,,5.0,
3652,919354,5.0,,,,,,2.0,,,,,,
3653,1248172,,,,,,,5.0,,,,,,
3654,949134,,,1.0,3.0,,4.0,,1.0,2.0,,3.0,5.0,
3655,833182,,,,1.0,,,,1.0,,,,4.0,
3656,654832,,,,,4.0,2.0,,,,,1.0,,
3657,895096,3.0,,,,1.0,,,,1.0,,,,
3658,459922,,,5.0,2.0,3.0,,,5.0,,,1.0,2.0,
3659,577796,,,2.0,,,,,1.0,,,3.0,,
3660,747650,,,4.0,,3.0,3.0,,,5.0,,,2.0,
3661,761770,,,,,4.0,,,,,,,,
3662,723878,5.0,,,,,,,,,1.0,,,
3663,1036028,,,,,,,,,,5.0,,,
3664,1115064,,5.0,,2.0,,5.0,,3.0,,,,,
3665,21386,2.0,,3.0,4.0,,,2.0,,,,,1.0,
3666,968292,,3.0,3.0,,,2.0,2.0,,3.0,5.0,,,
3667,523216,,1.0,,,,,5.0,4.0,1.0,,,,
3668,270976,1.0,,3.0,,,,,3.0,,,1.0,2.0,
3669,679992,,4.0,1.0,,2.0,,,,,,,,
3670,330900,,2.0,,5.0,,3.0,,,5.0,4.0,,,
3671,667122,4.0,,,,2.0,,1.0,,,4.0,,,
3672,865438,,,,,,,,,,,,,
3673,775618,,,,,,,,,1.0,,,,
3674,1088178,5.0,,,4.0,,,,5.0,2.0,,3.0,,
3675,635248,,,,,5.0,,2.0,,5.0,,,,
3676,905096,,3.0,,,4.0,3.0,,,2.0,,,5.0,
3677,297602,,1.0,,,,,,5.0,,,,,
